filename,artist,title,genre,lyrics,instrumental
hiphop.00005.wav,Ice Cube,We Be Clubbin' (DMX Jungle remix),hiphop,"Yaeeyaae uh huh uh huh brrr
We be clubbin'
Heyy hey heyy heyy look here look here first of all I wanna welcome
All y'all broke ass entreponiggas to the Player's Club. Yaeeyaae

It's packed niggas don't know how to act
We the macks V.I.P's in the back
With a stack of numbers
My niggas like 'em dumber
We oughta get 'em smarter
Baby take my order
The only shark that swim in Henn no water
Got ya daughter doin' shit you don't think she oughta
Gave the order to slaughter any ass like that
You know how the lonely act off the cognac
Brainiac with maniac Mack 10 (my nigga)
Down ta get this mothafuckin' party crackin'
Nigga back in so we can smoke a dub
Down ta bump all these bitches at the club (Yaeeyaae)
Show me love [Hook starts over this line]

We be clubbin'
Everybody likes when the girl
Shakes something
Nigga don't pull nothing (That's right)
We ain't dumping
We just bumpin' and bangin'
Like it ain't nothing wrong
Get ya club on (We be clubbin')
Ah, we be clubbin'(we be clubbin')
Yaeeyaae (we be clubbin' we be clubbin')

We gettin' in free so what the fuck now
WSCG just touched down
Show a nigga 'round
Least take a nigga to the sto'
(Y'all in fo the night?)
Hell no
Security bail slow up in the club
Remember when they push & shove
It's only love
Dubs for everybody waitin' on us
And fuck everybody hatin' on us
Debatin' on us but we only visitin'
Ain't tryin' ta fuck with niggas in lizard skins
I see you watching me, you should watch her
Cause if she sick of yo' shit I'm the doctor watch her
Show her to the car
& see how bad she wanna meet these stars
They know who we are (Where we going?) WESTSIDE
Nigga meet me by the bar

Shake it off shake it off take it off
Break it off break it off make it soft
Break it off break it off make it soft
Break it off break it off make it soft
Break it off break it off make it soft
Brrr (we be clubbin') uhh (uhh) 
we be clubbin'
we be clubbin'

Baby beware Ice Cube is on tilt
Waitress bitchin' off the drinks my nigga spilt
Everybody's sweatin' like it's Armageddon
1999 party over oops I'mma still grind
Straight from the West put away yo' 9 (click click)
DJ can ya play my shit one mo' time
Goddamn you fine (my nigga speak on it)
She got ass for days (put a week on it)
Now everybody in the world love to go clubbin'
And after the club it's either breakfast or fuckin'
Hope we ain't duckin' from haters in the parking lot
Who ain't got nothin' tryin' to prove sumthin
Frontin' we be the niggas who be bluntin'
On our way to the Marriott keep 'em very hot
Westside hittin' hairy cock all night long
Get ya club on!

We be clubbin'
Everybody likes when the girl
Shakes something
Nigga don't pull nothing (That's right)
We ain't dumping
We just bumpin' and bangin'
Like it ain't nothing wrong
Get ya club on

Homeboys show me love up in the club (Yaeeyaae)
Homegirls show me love up in the club
Security show me love up in the club
Owners show me love up in the club
Waitress' show me love up in the club (Yaeeyaae)
Bartenders show me love up in the club
L.A. show me love up in the club
The Bay show me love up in the club
Chicago show me love up in the club (Yaeeyaae)
St. Louis show me love up in the club
Miami show me love up in the club
New York show me love up in the club
Detroit show me love up in the club (Yaeeyaae)
Houston show me love up in the club
K.C. show me love up in the club
Denver show me love up in the club
D.C. show me love up in the club (Yaeeyaae)
Atlanta show me love up in the club
Memphis show me love up in the club
Dallas show me love up in the club (Yaeeyaae)

I might spend a dub. Bitch!",False
hiphop.00006.wav,Ice Cube,You Can Do It,hiphop,"
Yay-yay
Get your ass up and hurr' up, uh
Ice Cube, baby
Ninety-nine, baby
I'm on the grind, baby
All the time, baby
Show me something


You can do it, put your back into it 
I can do it, put your ass into it 
You can do it, put your back into it 
I can do it, put your ass into it
Put your back into it, put your ass into it 

Tick, tick, boom, hear me banging down these back streets
Bumpin' Blackstreet, treated like a athlete
Life ain't a track meet , it's a marathon
Fuck the cemetery that a nigga get buried on
We be clubbin' 'til the day we die 
Nigga, ask the bartender if you think we lie
But if you think we high, nigga, think again
'Cause when it's sink or swim, you got to think to win 
And if I drink this Hen', everybody'll know it
'Cause I ain't going for it, so pray to the Lord
That I don't pull out, cuss out and bust out
Go the nigga route , make the trigger shout, uh
You can try to smoke an ounce to this
While I pronounce this shit, baby, bounce them tits
Mama, move them hips, baby, shake them cheeks
I got dick for days, you got ass for weeks 


Don't stop, get it, get it 
Don't stop, nigga, hit it 
I'm gon' do it , gon' do it 
Gon' do it, do it, do it 


You can do it, put your back into it 
I can do it, put your ass into it 
You can do it, put your back into it 
I can do it, put your ass into it
Put your back into it, put your ass into it

Now all I wanna do is have fun with my loved ones 
The thug ones, relatives and my cousins
And I got 'em by the dozen
When they buzzin', quick to say fuck your husband
This is for my niggas locked away
Extra love for the ones who ain't got no date
But when we hit checkmate with Ice Cube the great 
Soon as I get a word, we can rush the safe
Fuck them license plates because life is great
It don't matter if you're rich and your folks ain't straight
I'm still coming with that underground gangsta shit
No matter how many niggas say we ain't the shit, bitch


Don't stop, get it, get it 
Don't stop, nigga, hit it 
I'm gon' do it , gon' do it 
Gon' do it, do it, do it 


You can do it, put your back into it 
I can do it, put your ass into it 
You can do it, put your back into it 
I can do it, put your ass into it
Put your back into it, put your ass into it

I do hard core rhymin', hard time grindin'
Gorilla pimp hoes while other niggas wine and dine 'em
Gotta love this thug shit, S-Class in the mud shit
Pockets on flood shit, OG, lyrical Blood shit
I don't rent, I buy shit, niggas jealous of my shit
Unaware of this young nigga getting all the fly shit
While you're rootin' and recruitin', nigga, 6-8 hoopin'
I was in the hood shootin', plus I had the wife whoopin'
I come from Pyrex bowls and oversized jars
I'm past up stripes, I got stars and bars
No time for playa hatin', Mack paper chasin'
Kicked out the substation to the hip-hop nation
The mo' hits the mo' bigga with illegal weight figgas
Done developed the status of a Platinum-plus nigga
Bust the first bad ho, fo' sho, I can I can hit it
I keep pushing, don't quit it, don't stop 'til I get it, uh


Don't stop, get it, get it 
Don't stop, nigga, hit it 
I'm gon' do it , gon' do it 
Gon' do it, do it, do it 


You can do it, put your back into it 
I can do it, put your ass into it 
You can do it, put your back into it 
I can do it, put your ass into it
You can do it, put your back into it
I can do it, put your ass into it 
You can do it, put your back into it 
I can do it, put your ass into it


Don't stop, get it, get it 
Don't stop, nigga, hit it 
I'm gon' do it , gon' do it 
Gon' do it, do it, do it


You can do it, put your back into it 
I can do it, put your ass into it 
You can do it, put your back into it 
I can do it, put your ass into it, put your ass into it


We be clubbin' 
We be clubbin'
We be clubbin' 
Yeah , uh-huh
Ice Cube, Westside Connect gang
You know how we do it
We put it down constantly
Constantly
Uh, uh, uh, uh
Get your ass up and hurr' up",False
hiphop.00007.wav,Wu-Tang Clan,Gravel Pit,hiphop,"
1,2, 1,2, yo check this out, it's the jump off right now
I want everybody, to put your work down, put your guns down
And report to the pit, the gravel pit
Leave your problems at home, leave your children at home
We gon' take it back underground, I be Bobby Boulders
Wu-Tang Clan on yo' mind one time
It's the jump off, so just jump off my nigga


Check out my gravel pit
A mystery unraveling
Wu-Tang is the CD that I travel with
Don't go against the grain if you can't handle it
]
Ha, holocaust from the land of the lost
Behold the pale horse, off course 
Follow me, Wu-Tang gotta be
The best thing since Starks and Clark Wallabees
African killer bees blackwatch
On your radio, blowin out yo' watts
From Park Hill, the house on haunted hill
Every time you walk by your back get a chill
Let's peel, who want to talk rap skills
I spit like a semi-automatic to the grill
Elbow grease, and elbow room
Baby play me, baby fall down, go boom
Party people gather round, count down to apocalypse

And I'm the motherfuckin Hot Nicks pass the blunt
My nigga don't front
You had it for a minute but it seem like a month
Now I'm chokin, smokin, hopin
I don't croakin, from overdosin
Hey, kid, walk straight, master your high
Wu and Meth got you open , let's ride
Can't stand niggas that floss too much
Can't stand Bentleys they cost too much
Kid wanna get up then kid get touched
Kid wanna stick up then kid get stuck
I'm the one that called your bluff
When your boy tried to act tough
Remember what Ol' Dirty said: ""I'll fuck yo' ass up!""
Now listen

Back, back and forth and forth


E with the English, extinguish styles extremist
Bald head beamers run wild
It's the kid with the gold cup
Stepped out like what
What's poppin, and y'all niggas dobo
Blastin shae shae, chocolate shortae
Rich color mocks, rock those all day
1960 shit I'm Goldie
That's right motherfucker don't hold me
The world's greatest, Las Vegas, paid as rock
Skin painted on my face look ageless
Perfect combos, Ghost bang out condos
Jeff from Hamo, ex three bangos
Bancos, stank hoes in plain clothes
Change those, bang those, same old, same old


Yeah y'all, straight up this the jump off right here
The gravel pit, word up represent, rock the boulders
All my rich gangsta style, killers, y'all know what time it is
Shorty do your thing, get up on that shit right now boo, do you
That's what I'm talkin 'bout

Yo, step to my groove, move like this
When we shoot the gift of course it's ruthless
Grab the mic with no excuses
In a sec, grab the Tecs and loot this
Executing, shaking all sets, and I'm breaking all hecks
I'm taking all bets, move all best, who want the dram' next
You all stank, we got the bigger bank
Bigger shank to fill your tank
Still the same kill you for real, while you crank
Slide, do or die, fry to bake
Admire the greats, on fire wit a heart of hate
Bitter shark, every part I take, heavy darts that quake
It's okay, all fakes, get caught by the dropkicks
You know the thrill, yes it's Park Hill
Yo we hit 'em with the hot grits
On the go, check the flow, saying Wu don't rock shit
Stop quick, hold the gossip, stop sweating my pockets
I hear the hot shit


Check out my gravel pit
A mystery unraveling
Wu-Tang is the CD that I travel with
Don't go against the grain if you can't handle it
You don't have to move a mountain
Just give me enough strength to climb
Oh Lord ! Don't take away my stumbling blocks to lead me around


Yakub, maker and creator of the devil. Swine merchant... your time is near at hand. Fuck with me and your time will be now. Your presence here effects the mind of my people like a fever. You, Yakub, are the bearer of nine thousand nine hundred and ninety nine diseases, evil, corrupt, porkchop-eatin' brain!",False
hiphop.00008.wav,Beastie Boys,Slow And Low,hiphop,"
Let it flow, let yourself go
Slow and low, that is the tempo
Let it flow, let yourself go
Slow and low, that is the tempo


It's never old school, all brand new
So everybody catch the bugaloo flu
Not like a fever, not like a cold
The beats are clear, the rhymes are bold
So don't see a doctor or see a nurse
Just listen to the music, first things first
First of all, get off the wall
It's time to party, so have a ball
We slowed it on down, so get the hell up
Like a volcano, I'll erupt
We got determination, bass and highs
White Castle fries only come in one size
What you see is what you get
And you ain't seen nothing yet

So let it flow, let yourself go
Slow and low, that is the tempo
Let it flow, let yourself go
Slow and low, that is the tempo


I do not sing, but I make a def song
You could live your whole life, and I hope you live long
On the Gong Show, we won't get gonged
We're the Beastie Boys, not Cheech and Chong
Strong as a ox, fresh out the box
The crowd is so live, they're coming in flocks
And when we go on, the crowd goes off
It's all hard rock, there's nothing soft


Let it flow, let yourself go
Slow and low, that is the tempo
Let it flow, let yourself go
Slow and low, that is the tempo


 So let it flow, let yourself go
Slow and low, that is the tempo
And let it flow, let yourself go
Slow and low, that is the tempo

Now we not only rock the house, but we house the rock
We don't stroll, but we roll straight to the top
MCA, Ad-Rock, Mike D makes three
And we can do it like this in the place to be
When I'm recorded, you'll be rewarded
I know my song is def 'cause you all applauded
Not PCP or LSD,  just me, Mike D, in the place to be
This is not free, you must pay a fee
Cash on delivery like a COD


So let it flow, let yourself go
Slow and low, that is the tempo
And let it flow, let yourself go
Slow and low, that is the tempo


The beat is slow in order to dance
I wanna hear ""I do""s and no ""I can't""s
First, move your leg and then your arm
It's not fast and nervous, this dance is calm
It's truly stable, and you ought to be able
To dance to the record when it's on the turntable


So let it flow, let yourself go
Slow and low, that is the tempo
And let it flow, let yourself go
Slow and low, that is the tempo

And let it flow, let yourself go
Slow and low, that is the tempo
And let it flow, let yourself go
Slow and low, that is the tempo",False
hiphop.00009.wav,Beastie Boys,Shake Your Rump,hiphop,"
Now, I rock a house party at the drop of a hat 
Now, I beat a biter down with an aluminum bat
A lot of people they be Jonesin' just to hear me rock the mic
They be staring at the radio, staying up all night
So like a pimp, I'm pimpin', I got a boat to eat shrimp in
Nothing wrong with my leg, I'm just B-boy limpin'
Got arrested at the Mardi Gras for jumping on a float
My man MCA's got a beard like a billy goat
""Ooh-ooh"" is my disco call
MCA , I'm gettin' rope, y'all
Routines I bust, and the rhymes that I write
And I'll be busting routines and rhymes all night
Like eating burgers or chicken and you'll be picking ya nose, man
I'm on time, homie, that's how it goes
You heard my style, I think you missed the point

It's the joint!


Mike D  With your bad self running things
 With your bad breath onion rings
Well, I'm Mike D, and I'm back from the dead
Chillin' at the beach, down at Club Med
Make another record 'cause the people, they want more of this
Suckers, they be saying they can take out Adam Horovitz
Hurricane, you got clout
Other DJ's, he'll put your head out
A puppet on a string, I'm paid to sing or rhyme
Or do my thing, I'm in a lava lamp, inside my brain hotel
I might be freakin or peakin', but I rock well
The Patty Duke Show, the Wrench, and then I bust the Tango
Got more rhymes than Jamaica got mango
I got the peg leg at the end of my stump-a


Shake your rump-a


A full clout, y'all, a full clout, y'all
And when the mic is in my mouth, I turn it out, y'all
A full clout

Never been dumped, 'cause I'm the most mackinest
Never been jumped, 'cause I'm known the most packinest
Yeah, we've got beef, chief, we're knocking out teeth, chief
And if you don't believe us, you should question your belief, Keith
Like Sam the butcher bringing Alice the meat
Like Fred Flintstone, driving around with bald feet
Should I have another sip? Nah, skip it
In the back of the ride and bust with the whippet
Rope-a-dope dookies all around the neck

Running from the law, the press, and the parents
 No, mine's Clarence
From downtown, Manhattan, the Village
My style is wild, and you know that it still is
Disco bag schlepping, and you're doing the bump

Shake your rump-a",False
hiphop.00010.wav,Beastie Boys,Skills To Pay The Bills,hiphop,"I've got the skills to pay the bills, yo
I got the got the got the skills to pay the bills
I've got the skills to pay the bills
Ah what you got, I got the skills to pay the bills

I'm Mike D and I'm bustin' out trap kits 
The time has come so I'm going to rap this 
You Rip Van Winkle,  now you're gonna wake up
MC's, pick up a hobby that you're gonna' take up
Well, on the stage I'm known to break fool, huh
But when I'm at the table it's the Futterman's rule 
Workin' on my game cause it's time to tax
I'm on a crazy mission to wax Bob Mack, shit
Up to the top, 'till the very last drop 
I'll make you tapes of the rhymes I say
I'm selling sex rhymes by the pound
You horny MC's, I watch you getting around my... agh shit
The skills to pay the bills
I got the got the got the skills to pay the bills
I got the got the got the skills to pay the bills
I got the skills to pay the bills, ya'll

So it better pull through when it comes to me
Let it go down like it's supposed to be
Words together like birds in a flock
Ah yes rhymes on time like the hands on a clock
Well I'm an epileptic, a skept-a-cleptic, check it
I'm cutting up the beats from the bear, I clept it
I fucked around and then I lost my tooth ahaa
I'm telling everybody it's the goddamn truth
Like Dennis Coffey, I'm a Scorpio 
Like my man Schneider, I'm a super ho 
Making mountains out of molehills and rockin' some mo' skills
Butt naked beats with butt naked fills

I got the skills - what skills
To pay the bills
I got the skills - what skills
To pay the bills
I got the skills - what skills
To pay the bills
I got the skills to pay the bills ya'll
Hu-hu-hu-haa

A-wella', wella', wella', wella', welcome back
I don't sell bullets and I don't sell crack
Rub a little oil on my neck and back, shit
Now listen baby doll, we outta hit the sack
The original, Young Aboriginal 
Continued evolution of an individual, well I'll tell ya
Got so many rhymes ya know my throat is sore
It's 1992 and still no one to vote for
Well, like my words is what I'm seeing through my own eyes
A little vision of the truth in a world of lies
When it comes to coming off I like to get my fill
Well I got the skills
I got the skills to pay the bills, y'all
I got the got the got the skills to pay the bills
Uhh what you got Mike - my skills to pay the bills
Agh yea, I got the skills to pay the bills, y'all

Wooo, getta got gotta got gotta got some
We got the mad skills in '92, boy
Yeah, you know what I'm saying
Skills... to pay the bills
Skills y'all I got skills to pay the bills
Skills y'all Skills to pay the bills
What skills skills skills to pay the bills
Yeah yeah skills to pay the bills
What skills money money
What skills makin' ah money money
What skills makin' makin' makin' money
What skills makin' makin' money
What skills ya'll gotta' pay the bills
I got skills y'all to pay the bills
I got skills ya'll
I got I got a I got a I got a got the skills y'all..
My skills to pay the bills..
Mario C, ya he's paid the bills
Mike D, y'all, you know I pay the bills
And AdRock, yeah, let's pay the bills",False
hiphop.00011.wav,Beastie Boys,Root Down,hiphop,"
That's a record
Uhhhh...
Huh
Yeah


I kick it root down, I put my root down
I kick it root down, I put my root down
So how we gonna kick it? Gonna kick it root down
Yeah, how you wanna kick it? Gonna kick it root down
So how you gonna kick it? Gonna kick it root down
Gonna break it on down, gonna kick it root down

It's not a put down, I put my foot down
And then I make some love, I put my root down
I’m like ""Sweetie Pie"" by the Stone Alliance
Everybody know I'm known for dropping science
‘Cause I'm electric like Dick Hyman
I guess you'd expect to catch the crew rhymin'
Never let you down with the stereo sound
So, Mike, get on the mic and turn it out 


We're talking root down, I put my boot down 
And if you want to battle me, you're putting loot down 
I said it’s root down, it's time to scoot down 
I'm-a step up to the mic in my goose down 
Come up representing from the upper west
Moneymakin' putting me to the test
Sometimes I feel as though I've been blessed
Because I'm doing what I want so I never rest 


Well, I'm not coming out goofy like the fruit of the loom guys
Just strutting like The Meters with the “Look-ka Py Py""
Cause downtown Brooklyn is where I was born
But when the snow is fallin’, then I am gone 
You might think that I'm a fanatic
A phone call from Utah and I'm throwing a panic
So break it to the root when we kick it on down
Jimmy Smith is my man, I want to give him a pound

I kick it root down, I put my root down
I kick it root down, I put my root down
So how you wanna kick it? Gonna kick it root down
'Cause how we gonna kick it? Gonna kick it root down
So how we gonna kick it? Gonna kick it root down
Gonna break it on down, gonna kick it root down 


Well, Ad-Rock , don't stop, come on
Just get on the mic with the tic and the toc
I'll fill you to the fuckin' rim like brim
I'm walking down your block and you say, ""That's him
There goes the guy with the funky sound""
The Beatsie Boys, you know we come to get down
Because I've got the flow where I grab my dick
And say “Oh my god, that's the funky shit!""
So I’ma pass the mic and cause a panic 
The original nasal kid is doing damage


Every morning I took the train to High Street Station
Doing homework on the train, what a fucked up situation
On the way back up, hearing battle tapes
Through the underground, underneath the sky scrapes
It's like Harlem World Battles on the Zulu Beat Show
It's Kool Moe Dee vs. Busy Bee, there's one you should know, 
Enough of that, I just want to give some respect due
MCA, grab the mic and Ma Bell will connect you

Bob Marley was a prophet for the freedom fight
""If dancin' prays to the lord then I will feel alright""
I'm feelin' good to play a little music 
Tears running down my face 'cause I love to do it 
And no one can stop this flow from flowing on
A flow master of disaster with a sound that's gone 
I'll give a little shout out to my dad and mom 
For bringing me into this world and so on


I kick it root down, I put my root down
I kick it root down, I put my root down
Yeah, so how we gonna kick it? Gonna kick it root down
Yeah, how you wanna kick it? Gonna kick it root down
So how we gonna rock it? Gonna rock it root down
Break it on down, gonna kick it root down
Yeah, that shit's on down


And that's a record, that's a record cause of Mario
And that's a record, that's a record cause of Mario
And that's a record, that's a record to Mario
Aww, now that's a record, buddy",False
hiphop.00012.wav,Beastie Boys,Sure Shot,hiphop,"
I love you


'Cause you can't, you won't, and you don't stop
'Cause you can't, you won't, and you don't stop
Well, you can't, you won't, and you don't stop
Mike D, come and rock the sure shot


I've got the brand new doo-doo, guaranteed like Yoo-hoo
I'm on like Dr. John, yeah, Mr. Zu Zu
I'm a newlywed, not a divorcee 
And everything I do is funky like Lee Dorsey
Well it's the taking of the Pelham 1, 2, 3
If you want a doo doo rhyme, then come see me
I've got the savoir faire with the unique rhymin'
I keep it on and on, it's never quitting time and
Strictly handheld is the style I go
Never rock the mic with the pantyhose
I strap on my ear goggles and I'm ready to go
‘Cause at the boards is the man, they call the Mario
You pull up at the function and you know I Kojak
To all the party people that are on my Bozac
I've got more action than my man, John Woo
And I've got mad hits like I was Rod Carew 

'Cause you can't, you won't, and you don't stop
'Cause you can't, you won't, and you don't stop
You know you can't, you won't, and you don't stop
Ad-Rock, come and rock the sure shot


Hurra-, Hurra-
Cane will cross fade on your ass and bust your eardrums
Listen everybody cause I'm shifting gears
I'm fresh like Dougie when I get my specs
And on the microphone, I come correct
Timing like a clock when I rock the hip-hop
Top notch is my stock on the soapbox
I've got more rhymes than I've got gray hairs
And that's a lot because I've got my share 
I've got a hole in my head and there's no one to fix it
I gotta straighten my thoughts
I'm thinking too much  sick shit
Everyone just takes and takes, takes, takes, takes
I'll have to step back, I gotta contemplate
Well, I'm like Lee Perry, I'm very on
Rock the microphone, and then I'm gone
I'm like Vaughn Bode, I'm a Cheech Wizard
Never quittin', so won't you listen

Ah, ah, ah, ah, ah
Ah, yes, indeed, it's fun time


'Cause you can't, you won't, and you don't stop
'Cause you can't, you won't, and you don't stop
Well, you can't, you won't, and you don't stop
MCA, come and rock the sure shot


I want to say a little something that's long overdue
The disrespect to women has got to be through
To all the mothers and the sisters and the wives and friends
I want to offer my love and respect to the end
Well, you say I'm twenty-something and I should be slacking
But I'm working harder than ever and you could call it macking
So I'm supposed to sit upon my couch just watching my TV
I'm still listening to wax, I'm not using the CD
Well, I'm that kid in the corner
All fucked up and I wanna so I'm gonna 
Take a piece of the pie, why not, I'm not quittin'
Think I'm-a change up my style just to fit in
I keep my underwear up with a piece of elastic
I use a bullshit mic that's made out of plastic
To send my rhymes out to all the nations
Like Ma Bell, I got the ill communication

'Cause you can't, you won't, and you don't stop
'Cause you can't, you won't, and you don't stop
Well, you can't, you won't, and you don't stop
Keep on and rockin' the sure shot


B-boys, b-girls...
Tick-tock, tick-tick...tock-tock",False
hiphop.00013.wav,Beastie Boys,Body Movin' (Fatboy Slim Remix),hiphop,"
Body movin', body movin', body movin'
We be body movin'
Body movin', body movin', body movin'
We be body movin', body movin'
A Body movin', body movin'
We be body movin'
Body movin', A body movin'
Body movin', body body movin'
Body movin', body movin', body movin'
We be body movin'
Body movin', body movin', body movin'
We be body movin'
Body movin', A body movin', body movin'
We be body movin'
Body movin', A body movin'
Body movin', body body movin'
Body body body body body body body body body body body body body body body body body body body 
Body movin', body movin'
A1 sound, and the sound's so soothing
Body movin', body movin'
We be getting down and you know we're Krush Groovin'

Body movin', body movin'
A1 sound, and the sound's so soothing
Body movin', body movin'
We be getting down and you know we're Krush Groovin'


Well, let me get some action from the back section
We need body rockin' not perfection
Let your backbone flip but don't slip a disc
And let your spine unwind — just take a risk
I wanna' do the freak until the break of dawn
Tell me party people, is that so wrong?
The ship is docking, interlockin'
And up-rockin', electro-shocking
We're getting down, computer action
Do the robotic satisfaction
Now all of y'all, get off the wall
Have a ball and get involved with


Body movin', body movin'
A1 sound, and the sound's so soothing
Body movin', body movin'
We be getting down and you know we're Krush Groovin'
Body movin', body movin'
A1 sound, and the sound's so soothing
Body movin', body movin'
We be getting down and you know we're Krush Groovin'


Ooo
Flame on, I'm gone
I'm so sweet like a nice bonbon
Came out rapping when I was born
Mom said rock it 'til the break of dawn
Puttin' bodies in motion 'cause I got the notion
Like Roy Cormier with the coconut lotion
The sound of the music makin' you insane
You can't explain to people this type of mind frame
Like a bottle of Châteauneuf-du-Pape
I'm fine like wine when I start to rap
We need body-rockin', not perfection
Let me get some action from the back section


Body movin', body movin'
A1 sound, and the sound's so soothing
Body movin', body movin'
We be getting down and you know we're Krush Groovin'
Body movin', body movin'
A1 sound, and the sound's so soothing
Body movin', body movin'
We be getting down and you know we're Krush Groovin'


Mike, Mike, Mike, Mike D, with the master plan
I said, Ooh my-my and thank you, ma'am
And when I grab the mic, you scream, ""Ooh, goddamn""
The crème de la crème is who I am
MCA, where have you been?
Packed like sardines in the tin
So kick off your shoes and put on your swim fins
'Cause when it comes to quarries I'm known to swim
And Adrock, light up the place
And if you pull my card, you pull the ace
And if you ask me, turn up the bass
And if you play defender
I could be your hyperspace... So


Body movin', body movin'
A1 sound, and the sound's so soothing
Body movin', body movin'
We be getting down and you know we're Krush Groovin'

Body movin', body movin'
A1 sound, and the sound's so soothing
Body movin', body movin'
We be getting down and you know we're Krush Groovin'

Body movin', body movin'
A1 sound, and the sound's so soothing
Body movin', body movin'
We be getting down and you know we're Krush Groovin'

Body movin', body movin'
A1 sound, and the sound's so soothing
Body movin', body movin'
We be getting down and you know we're Krush Groovin'

Body movin', A body movin'
Body movin', we be body movin'
Body movin', A body movin'
Body movin', we be body movin'
Body movin', A body movin'
Body movin', we be body movin'
Body movin', A body movin'
Body movin', we be body movin'
Body movin', A body movin'
Body movin', we be body movin'
Body movin', A body movin'
Body movin', we be body movin'
Body movin', A body movin'
Body movin', we be body movin'
Body movin', A body movin'
Body movin', we be body movin'",False
hiphop.00014.wav,Beastie Boys,Fight For Your Right,hiphop,"
Yeah
Kick it


You wake up late for school, man, you don't wanna go
You ask your mom ""Please?"", but she still says ""No""
You missed two classes and no homework
But your teacher preaches class like you're some kind of jerk


You gotta fight
For your right
To party

Your pop caught you smoking, and he said ""No way""
That hypocrite smokes two packs a day
Man, living at home is such a drag
Now your mom threw away your best porno mag 


You gotta fight for your right to party
You gotta fight




Don't step out of this house if that's the clothes you're gonna wear
I'll kick you out of my home if you don't cut that hair
Your mom busted in and said “What's that noise?""
Aw, Mom, you're just jealous it's the Beastie Boys


You gotta fight for your right to party
You gotta fight for your right to party


Party
Party",False
hiphop.00015.wav,Beastie Boys,Bodhisattva Vow,hiphop,"

As I develop the awakening mind
I praise the Buddhas as they shine
I bow before you as I travel my path
To join your ranks, I make my full-time task
For the sake of all beings I seek
The enlightened mind that I know I'll reap
Respect to Shantideva and all the others
Who brought down the Dharma for the sisters and brothers
I give thanks for this world as a place to learn
And for this human body that I know I've earned
And my deepest thanks to all sentient beings
For without them, there would be no place to learn what I'm seeing
There's nothing here that's not been said before
But I put it down now so that I'll be sure
To solidify my own views
And I'll be glad if it helps anyone else out too
If others disrespect me or give me flak
I'll stop and think before I react
Knowing that they're going through insecure stages
I'll take the opportunity to exercise patience
I'll see it as a chance to help the other person
Nip it in the bud before it can worsen
A chance for me to be strong and sure
As I think on the Buddhas who have come before
As I praise and respect the good they've done
Knowing love can conquer hate in every situation
We need other people in order to create
The circumstances for the learning that we're here to generate
Situations that bring up our deepest fears
So we can work to release them until they're cleared
Therefore it only makes sense
To thank our enemies despite their intent

The Bodhisattva path is one of power and strength
A strength from within to go the length
Seeing others are as important as myself
I strive for a happiness of mental wealth
With the interconnectedness that we share as one
Every action that we take affects everyone
So in deciding for what a situation calls
There is a path for the good for all
I try to make my every action for that highest good
With the altruistic wish to achieve Buddhahood
So I pledge here before everyone who's listening
To try to make my every action for the good of all beings
For the rest of my lifetimes and even beyond
I vow to do my best, to do no harm
And in times of doubt, I can think on the Dharma
And the Enlightened Ones who've graduated Samsara",False
